LINHA	FILME	EXAME	MIN	MAX	MEDIA	DP	ITEM	MR	DATA	X1	X2	X3	X4	X5
1	17TSY32MR	Tratamento Superficial CORONA	38.00	42.00	40.80	1.79	87	J55505	6/27/2019	40.00	42.00	42.00	42.00	38.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	44.00	41.60	2.61	88	J55506	6/27/2019	44.00	44.00	40.00	42.00	38.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	44.00	41.20	2.68	89	J55507	6/27/2019	44.00	44.00	40.00	40.00	38.00
1	17TSY32MR	Tratamento Superficial CORONA	38.00	42.00	40.00	1.41	90	J55508	6/27/2019	40.00	42.00	40.00	40.00	38.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.20	1.10	91	J55509	6/27/2019	40.00	42.00	42.00	42.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	92	J55510	6/27/2019	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	93	J55511	6/27/2019	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	94	J55512	6/28/2019	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	95	J55513	6/28/2019	40.00	42.00	40.00	40.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	40.00	40.00	0.00	96	J55514	6/28/2019	40.00	40.00	40.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	40.80	1.10	97	J55515	6/28/2019	42.00	40.00	42.00	40.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	42.00	42.00	42.00	0.00	98	J55516	6/28/2019	42.00	42.00	42.00	42.00	42.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.60	0.89	99	J55517	6/28/2019	42.00	42.00	42.00	42.00	40.00
1	17TSY32MR	Tratamento Superficial CORONA	40.00	42.00	41.60	0.89	100	J55518	6/28/2019	42.00	40.00	42.00	42.00	42.00
